,0
693,-3.0050241456787177
694,-3.0050241456787177
695,-3.0050241456787177
696,-3.0050241456787177
697,-3.0050241456787177
698,-3.0050241456787177
699,-3.0050241456787177
700,-3.0050241456787177
701,-3.0050241456787177
702,-3.0050241456787177
703,-3.0050241456787177
704,-3.0050241456787177
705,-3.0050241456787177
706,-3.0050241456787177
707,-3.0050241456787177
708,-3.0050241456787177
709,-3.0050241456787177
710,-3.0050241456787177
711,-3.0050241456787177
712,-3.0050241456787177
713,-3.0050241456787177
714,-3.0050241456787177
715,-3.0050241456787177
716,-3.0050241456787177
717,-3.0050241456787177
718,-3.0050241456787177
719,-3.0050241456787177
720,-3.0050241456787177
721,-3.0050241456787177
722,-3.0050241456787177
723,-3.0050241456787177
724,-3.0050241456787177
725,-3.0050241456787177
726,-3.0050241456787177
727,-3.0050241456787177
728,-3.0050241456787177
729,-3.0050241456787177
730,-3.0050241456787177
731,-3.0050241456787177
732,-3.0050241456787177
733,-3.0050241456787177
734,-3.0050241456787177
735,-3.0050241456787177
736,-3.0050241456787177
737,-3.0050241456787177
738,-3.0050241456787177
739,-3.0050241456787177
740,-3.0050241456787177
741,-2.9932857701096602
742,-2.9932857701096602
743,-2.9932857701096602
744,-2.9932857701096602
745,-2.9932857701096602
746,-2.9932857701096602
747,-2.9932857701096602
748,-2.9932857701096602
749,-2.9932857701096602
750,-2.9932857701096602
751,-2.9932857701096602
752,-2.9932857701096602
753,-2.5957400037669713
754,-2.555181566208112
755,-2.5452003882151124
756,-2.5452003882151124
757,-2.5452003882151124
758,-2.5352581991986463
759,-2.5352581991986463
760,-2.5352581991986463
761,-2.5352581991986463
762,-2.5352581991986463
763,-2.5352581991986463
764,-2.5352581991986463
765,-2.5253548468580274
766,-2.4858961773758708
767,-2.39850138989
768,-2.39850138989
769,-2.39850138989
770,-2.39850138989
771,-2.39850138989
772,-2.39850138989
773,-2.39850138989
774,-2.39850138989
775,-2.39850138989
776,-2.39850138989
777,-2.39850138989
778,-2.39850138989
779,-2.39850138989
780,-2.39850138989
781,-2.39850138989
782,-2.39850138989
783,-2.39850138989
784,-2.39850138989
785,-2.39850138989
786,-2.39850138989
787,-2.39850138989
788,-2.39850138989
789,-2.39850138989
790,-2.39850138989
791,-2.39850138989
792,-2.39850138989
793,-2.39850138989
794,-2.39850138989
795,-2.39850138989
796,-2.39850138989
797,-2.39850138989
798,-2.39850138989
799,-2.39850138989
800,-2.39850138989
801,-2.39850138989
802,-2.3797630977814848
803,-2.3797630977814848
804,-2.314691450576523
805,-2.3056496870977075
806,-2.2786303548270306
807,-2.251927655356402
808,-2.2167412857414583
809,-2.2080821400940307
810,-2.173580856655062
811,-2.1481092059911346
812,-2.139718154405232
813,-2.1062850582426504
814,-2.08982970622513
815,-2.073502911645246
816,-2.0411044286507884
817,-2.0251583003019547
818,-2.0093367510808453
819,-1.9936388077130263
820,-1.9624882013425102
821,-1.9624882013425102
822,-1.9318243231965333
823,-1.9167319456715606
824,-1.9167319456715606
825,-1.9167319456715606
826,-1.9167319456715606
827,-1.9167319456715606
828,-1.9167319456715606
829,-1.9167319456715606
830,-1.8568340723693249
831,-1.8278210399885542
832,-1.784981484363822
833,-1.7570911486706375
834,-1.7296365994726586
835,-1.689098241672518
836,-1.6759021616594518
837,-1.649716190383523
838,-1.649716190383523
839,-1.649716190383523
840,-1.6368277826461515
841,-1.6368277826461515
842,-1.6368277826461515
843,-1.6368277826461515
844,-1.6368277826461515
845,-1.6368277826461515
846,-1.6368277826461515
847,-1.6368277826461515
848,-1.6368277826461515
849,-1.6368277826461515
850,-1.6368277826461515
851,-1.6368277826461515
852,-1.6368277826461515
853,-1.6368277826461515
854,-1.6368277826461515
855,-1.6368277826461515
856,-1.6368277826461515
857,-1.6368277826461515
858,-1.6368277826461515
859,-1.6368277826461515
860,-1.6368277826461515
861,-1.6368277826461515
862,-1.6368277826461515
863,-1.6368277826461515
864,-1.6368277826461515
865,-1.6368277826461515
866,-1.6368277826461515
867,-1.6368277826461515
868,-1.6368277826461515
869,-1.6368277826461515
870,-1.6368277826461515
871,-1.6368277826461515
872,-1.6368277826461515
873,-1.6368277826461515
874,-1.6368277826461515
875,-1.6368277826461515
876,-1.6368277826461515
877,-1.6368277826461515
878,-1.6368277826461515
879,-1.6368277826461515
880,-1.6368277826461515
881,-1.6368277826461515
882,-1.6368277826461515
883,-1.6368277826461515
884,-1.6368277826461515
885,-1.6368277826461515
886,-1.6368277826461515
887,-1.6368277826461515
888,-1.6368277826461515
889,-1.6368277826461515
890,-1.6240400655942289
891,-1.6240400655942289
892,-1.6240400655942289
893,-1.6113522525817736
894,-1.6113522525817736
895,-1.5987635631084787
896,-1.5862732227716934
897,-1.5862732227716934
898,-1.5738804632187897
899,-1.561584522099893
900,-1.5493846430209874
901,-1.5493846430209874
902,-1.5372800754973859
903,-1.5252700749075627
904,-1.513353902447348
905,-1.513353902447348
906,-1.4897077477216076
907,-1.4780694059425326
908,-1.4780694059425326
909,-1.4780694059425326
910,-1.4434271542407544
911,-1.4321503795982489
912,-1.4321503795982489
913,-1.4209617047576377
914,-1.4209617047576377
915,-1.4209617047576377
916,-1.4209617047576377
917,-1.4209617047576377
918,-1.4209617047576377
919,-1.4209617047576377
920,-1.4209617047576377
921,-1.4209617047576377
922,-1.4209617047576377
923,-1.4209617047576377
924,-1.4209617047576377
925,-1.4209617047576377
926,-1.4209617047576377
927,-1.4209617047576377
928,-1.4209617047576377
929,-1.4209617047576377
930,-1.4209617047576377
931,-1.4209617047576377
932,-1.4209617047576377
933,-1.4209617047576377
934,-1.4209617047576377
935,-1.4209617047576377
936,-1.4209617047576377
937,-1.4209617047576377
938,-1.4209617047576377
939,-1.4209617047576377
940,-1.4209617047576377
941,-1.4209617047576377
942,-1.4209617047576377
943,-1.4209617047576377
944,-1.4209617047576377
945,-1.4209617047576377
946,-1.4209617047576377
947,-1.4209617047576377
948,-1.4209617047576377
949,-1.4209617047576377
950,-1.4209617047576377
951,-1.4209617047576377
952,-1.4209617047576377
953,-1.4209617047576377
954,-1.4209617047576377
955,-1.4209617047576377
956,-1.4209617047576377
957,-1.4209617047576377
958,-1.4209617047576377
959,-1.4209617047576377
960,-1.4209617047576377
961,-1.4209617047576377
962,-1.4209617047576377
963,-1.4209617047576377
964,-1.4209617047576377
965,-1.4209617047576377
966,-1.4209617047576377
967,-1.4209617047576377
968,-1.4209617047576377
969,-1.4209617047576377
970,-1.4209617047576377
971,-1.4209617047576377
972,-1.4209617047576377
973,-1.4209617047576377
974,-1.4209617047576377
975,-1.4209617047576377
976,-1.4209617047576377
977,-1.4209617047576377
978,-1.4209617047576377
979,-1.4209617047576377
980,-1.4209617047576377
981,-1.4209617047576377
982,-1.4209617047576377
983,-1.4209617047576377
984,-1.4209617047576377
985,-1.4209617047576377
986,-1.4209617047576377
987,-1.4098604414392186
988,-1.4098604414392186
989,-1.4098604414392186
990,-1.4098604414392186
991,-1.4098604414392186
992,-1.4098604414392186
993,-1.4098604414392186
994,-1.4098604414392186
995,-1.4098604414392186
996,-1.4098604414392186
997,-1.4098604414392186
998,-1.233627886259316
999,-1.2239901683979155
1000,-1.1857404756354804
1001,-1.157949683237774
1002,-1.1489032013374791
